,unp,de,Ratio,Spread
383,256.7349853515625,417.2699890136719,1.6252946143755174,13.299902817820954
384,257.70001220703125,417.4599914550781,1.6199455633696236,14.734674195305605
385,255.24000549316406,415.92999267578125,1.6295642678432745,12.122866474258263
386,253.5800018310547,412.5400085449219,1.6268633392461793,12.717974510039188
387,253.34500122070312,415.2950134277344,1.6392469218918886,9.56730930237784
388,254.07000732421875,416.7200012207031,1.6401778612495834,9.362982808991422
389,253.39219665527344,414.6000061035156,1.6361987921339063,10.341777530742934
390,252.64500427246094,414.4200134277344,1.640325383124575,9.263754831730513
391,252.1999969482422,413.8500061035156,1.6409595999656101,9.084522644625952
392,245.2100067138672,411.20001220703125,1.6769299822533585,-0.03422653868609582
393,244.0500030517578,409.69000244140625,1.6787133674180685,-0.47726457616847706
394,243.4199981689453,408.6199951171875,1.67866238678379,-0.4679691208126655
395,242.77999877929688,407.8399963378906,1.6798747771172213,-0.7655095276163137
396,241.44000244140625,407.9599914550781,1.6896951098817343,-3.1415983015516646
397,242.82000732421875,408.9700012207031,1.6842516633097584,-1.8281537603571223
398,242.9499969482422,411.3500061035156,1.693146784402509,-3.9893007568384293
399,240.27499389648438,403.0899963378906,1.6776194218177796,-0.2330774913706477
400,241.67999267578125,407.3999938964844,1.6857001251362167,-2.177539604770641
401,241.25999450683594,411.4700012207031,1.7055044789410554,-6.954679611377753
